photo,row,col,gt,pred,conf,threshold,fg_frac,comps,largest_frac,tiny_removed,grid_removed,corner_removed,merged
1fpguv3t969c1.webp,8,6,8,8,0.9984,adaptive,0.1683,1,0.0971,0,0,0,0
1fpguv3t969c1.webp,8,7,5,5,0.9975,adaptive,0.1556,1,0.0838,0,0,0,0
1fpguv3t969c1.webp,8,8,6,6,0.9957,adaptive,0.1462,1,0.0861,0,0,0,0
1fpguv3t969c1.webp,8,9,4,4,0.9976,adaptive,0.1387,1,0.079,0,0,0,0
1fpguv3t969c1.webp,9,2,7,7,0.9996,adaptive,0.1189,1,0.0606,0,0,0,0
1fpguv3t969c1.webp,9,3,6,6,0.9934,adaptive,0.1453,1,0.087,0,0,0,0
1fpguv3t969c1.webp,9,5,9,9,0.9994,adaptive,0.1453,1,0.0868,0,0,0,0
1fpguv3t969c1.webp,9,7,1,1,0.8953,adaptive,0.1488,1,0.0517,0,0,0,0
1fpguv3t969c1.webp,9,8,3,3,0.9972,adaptive,0.1419,1,0.0822,0,0,0,0
tayjwio31f0d1.webp,1,1,5,5,0.9974,adaptive,0.1534,1,0.0815,0,0,0,0
tayjwio31f0d1.webp,1,2,8,8,0.9943,adaptive,0.1318,1,0.0882,0,0,0,0
tayjwio31f0d1.webp,1,3,3,3,0.997,adaptive,0.1309,1,0.0735,0,0,0,0
tayjwio31f0d1.webp,1,4,7,7,0.998,adaptive,0.1263,1,0.0519,0,0,0,0
tayjwio31f0d1.webp,1,6,4,4,0.9971,adaptive,0.1348,1,0.0714,0,0,0,0
tayjwio31f0d1.webp,1,7,1,1,0.9558,adaptive,0.1295,1,0.0411,0,0,0,0
tayjwio31f0d1.webp,1,9,9,9,0.9969,adaptive,0.1586,1,0.087,0,0,0,0
tayjwio31f0d1.webp,2,4,5,5,0.9915,adaptive,0.1536,1,0.0815,0,0,0,0
tayjwio31f0d1.webp,2,6,8,8,0.9981,adaptive,0.1467,1,0.0875,0,0,0,0
tayjwio31f0d1.webp,2,7,3,3,0.9984,adaptive,0.1609,1,0.0744,0,0,0,0
tayjwio31f0d1.webp,2,8,7,7,0.9981,adaptive,0.1159,1,0.0521,0,0,0,0
tayjwio31f0d1.webp,2,9,4,4,0.9979,adaptive,0.1129,1,0.0698,0,0,0,0
tayjwio31f0d1.webp,3,1,4,4,0.9977,adaptive,0.124,1,0.0663,0,0,0,0
tayjwio31f0d1.webp,3,3,7,7,0.9991,adaptive,0.1113,1,0.0528,0,0,0,0
tayjwio31f0d1.webp,3,5,3,3,0.9983,adaptive,0.1325,1,0.0742,0,0,0,0
tayjwio31f0d1.webp,3,7,8,8,0.998,adaptive,0.1719,1,0.087,0,0,0,0
tayjwio31f0d1.webp,3,9,5,5,0.9937,adaptive,0.1389,1,0.0797,0,0,0,0
tayjwio31f0d1.webp,4,1,9,9,0.9966,adaptive,0.1848,1,0.0847,0,0,0,0
tayjwio31f0d1.webp,4,6,7,7,0.9994,adaptive,0.1465,1,0.0528,0,0,0,0
tayjwio31f0d1.webp,4,8,5,5,0.9946,adaptive,0.1653,1,0.0792,0,0,0,0
tayjwio31f0d1.webp,4,9,8,8,0.9992,adaptive,0.1722,1,0.0856,0,0,0,0
tayjwio31f0d1.webp,5,3,5,5,0.9894,adaptive,0.1524,1,0.0808,0,0,0,0
tayjwio31f0d1.webp,5,4,6,6,0.963,adaptive,0.1687,1,0.0836,0,0,0,0
tayjwio31f0d1.webp,5,7,9,9,0.9955,adaptive,0.1706,1,0.0859,0,0,0,0
tayjwio31f0d1.webp,5,8,1,1,0.9638,adaptive,0.1118,1,0.0406,0,0,0,0
tayjwio31f0d1.webp,5,9,7,7,0.9992,adaptive,0.1244,1,0.0523,0,0,0,0
tayjwio31f0d1.webp,6,2,7,7,0.9996,adaptive,0.095,1,0.0517,0,0,0,0
tayjwio31f0d1.webp,6,8,3,3,0.9963,adaptive,0.1329,1,0.073,0,0,0,0
tayjwio31f0d1.webp,6,9,2,2,0.9908,adaptive,0.1423,1,0.0716,0,0,0,0
tayjwio31f0d1.webp,7,1,3,3,0.9932,adaptive,0.1738,2,0.0742,0,1,0,0
tayjwio31f0d1.webp,7,2,5,5,0.9882,adaptive,0.1522,2,0.0799,0,1,0,0
tayjwio31f0d1.webp,7,3,4,4,0.9907,adaptive,0.1449,2,0.0702,0,1,0,0
tayjwio31f0d1.webp,7,4,8,8,0.9946,adaptive,0.1905,2,0.087,0,1,0,0
tayjwio31f0d1.webp,7,5,7,7,0.9997,adaptive,0.1373,2,0.0507,0,1,0,0
tayjwio31f0d1.webp,7,6,1,1,0.928,adaptive,0.1272,2,0.0409,0,1,0,0
tayjwio31f0d1.webp,7,7,2,2,0.9691,adaptive,0.1729,2,0.0702,0,1,0,0
tayjwio31f0d1.webp,7,8,9,9,0.9919,adaptive,0.1724,2,0.0865,0,1,0,0
tayjwio31f0d1.webp,7,9,6,6,0.9205,adaptive,0.1841,2,0.0861,0,1,0,0
tayjwio31f0d1.webp,8,1,7,7,0.9997,adaptive,0.1249,2,0.0528,0,1,0,0
tayjwio31f0d1.webp,8,3,2,2,0.9155,adaptive,0.1341,2,0.0705,0,1,0,0
tayjwio31f0d1.webp,8,7,5,5,0.9833,adaptive,0.1561,2,0.079,0,1,0,0
tayjwio31f0d1.webp,8,8,8,8,0.9822,adaptive,0.1474,2,0.0877,0,1,0,0
tayjwio31f0d1.webp,8,9,1,1,0.8899,adaptive,0.1127,2,0.0399,0,1,0,0
tayjwio31f0d1.webp,9,2,1,1,0.7644,adaptive,0.0783,2,0.0402,0,1,0,0
tayjwio31f0d1.webp,9,4,2,2,0.6627,adaptive,0.1474,2,0.0636,0,1,0,0
tayjwio31f0d1.webp,9,7,7,7,0.9997,adaptive,0.138,2,0.05,0,1,0,0
tayjwio31f0d1.webp,9,8,4,4,0.9563,adaptive,0.1297,2,0.0693,0,1,0,0
tayjwio31f0d1.webp,9,9,3,3,0.9851,adaptive,0.1465,2,0.0716,0,1,0,0
cjfirkkia7fc1.webp,1,1,9,9,0.9833,adaptive,0.2369,1,0.1706,0,0,0,0
cjfirkkia7fc1.webp,1,4,8,8,0.9061,adaptive,0.256,1,0.1823,0,0,0,0
cjfirkkia7fc1.webp,1,6,5,5,0.9982,adaptive,0.2287,1,0.1628,0,0,0,0
cjfirkkia7fc1.webp,1,8,1,1,0.9789,adaptive,0.1605,1,0.1028,0,0,0,0
cjfirkkia7fc1.webp,2,1,1,1,0.9823,adaptive,0.14,1,0.1028,0,0,0,0
cjfirkkia7fc1.webp,2,2,3,3,0.9979,adaptive,0.157,1,0.1568,0,0,0,0
cjfirkkia7fc1.webp,2,5,2,2,0.8997,adaptive,0.2176,1,0.1878,0,0,0,0
cjfirkkia7fc1.webp,2,7,9,9,0.988,adaptive,0.228,1,0.1547,0,0,0,0
cjfirkkia7fc1.webp,3,2,4,4,0.9855,adaptive,0.1768,1,0.1476,0,0,0,0
cjfirkkia7fc1.webp,3,4,3,3,0.9971,adaptive,0.2296,1,0.157,0,0,0,0
cjfirkkia7fc1.webp,3,5,9,9,0.9911,adaptive,0.2149,1,0.1706,0,0,0,0
cjfirkkia7fc1.webp,3,6,1,1,0.9694,adaptive,0.1761,1,0.1028,0,0,0,0
cjfirkkia7fc1.webp,4,2,7,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
cjfirkkia7fc1.webp,4,4,9,9,0.9946,adaptive,0.2596,1,0.1598,0,0,0,0
cjfirkkia7fc1.webp,4,5,1,1,0.9687,adaptive,0.1724,1,0.0989,0,0,0,0
cjfirkkia7fc1.webp,4,6,3,3,0.9986,adaptive,0.2355,1,0.157,0,0,0,0
cjfirkkia7fc1.webp,4,8,2,2,0.6712,adaptive,0.273,1,0.1855,0,0,0,0
cjfirkkia7fc1.webp,5,2,9,9,0.9969,adaptive,0.1947,1,0.1644,0,0,0,0
cjfirkkia7fc1.webp,5,3,1,1,0.9922,adaptive,0.1641,1,0.1065,0,0,0,0
cjfirkkia7fc1.webp,5,5,8,8,0.9649,adaptive,0.2234,1,0.1795,0,0,0,0
cjfirkkia7fc1.webp,5,8,7,0,0.9569,adaptive,0.09,0,0.0,0,0,0,0
cjfirkkia7fc1.webp,6,1,3,3,0.9981,adaptive,0.2335,1,0.157,0,0,0,0
cjfirkkia7fc1.webp,6,2,8,8,0.9877,adaptive,0.2119,1,0.1802,0,0,0,0
cjfirkkia7fc1.webp,6,3,2,2,0.742,adaptive,0.2443,1,0.186,0,0,0,0
cjfirkkia7fc1.webp,6,5,7,7,0.7475,adaptive,0.1869,4,0.0266,1,0,0,1
cjfirkkia7fc1.webp,6,7,1,1,0.9826,adaptive,0.1905,1,0.1038,0,0,0,0
cjfirkkia7fc1.webp,6,9,9,9,0.9958,adaptive,0.2484,1,0.1694,0,0,0,0
cjfirkkia7fc1.webp,7,2,1,1,0.933,adaptive,0.1579,1,0.0983,0,0,0,0
cjfirkkia7fc1.webp,7,3,3,3,0.9985,adaptive,0.2383,1,0.1529,0,0,0,0
cjfirkkia7fc1.webp,7,5,5,5,0.9978,adaptive,0.2525,1,0.1623,0,0,0,0
cjfirkkia7fc1.webp,7,6,8,8,0.9208,adaptive,0.2812,1,0.1825,0,0,0,0
cjfirkkia7fc1.webp,7,8,9,9,0.9975,adaptive,0.2468,1,0.16,0,0,0,0
cjfirkkia7fc1.webp,7,9,6,6,0.9611,adaptive,0.2546,1,0.1692,0,0,0,0
cjfirkkia7fc1.webp,8,6,9,9,0.9969,adaptive,0.2408,1,0.171,0,0,0,0
cjfirkkia7fc1.webp,8,7,5,5,0.9978,adaptive,0.2495,1,0.1607,0,0,0,0
cjfirkkia7fc1.webp,8,8,3,3,0.9981,adaptive,0.2027,1,0.1504,0,0,0,0
cjfirkkia7fc1.webp,8,9,1,1,0.9858,adaptive,0.1612,1,0.1049,0,0,0,0
cjfirkkia7fc1.webp,9,2,5,5,0.9971,adaptive,0.1873,1,0.1579,0,0,0,0
cjfirkkia7fc1.webp,9,3,9,9,0.9976,adaptive,0.2316,1,0.169,0,0,0,0
cjfirkkia7fc1.webp,9,4,1,1,0.9921,adaptive,0.1791,1,0.1008,0,0,0,0
cjfirkkia7fc1.webp,9,5,3,3,0.9987,adaptive,0.2094,1,0.1568,0,0,0,0
cjfirkkia7fc1.webp,9,7,4,4,0.9794,adaptive,0.2353,1,0.149,0,0,0,0
cjfirkkia7fc1.webp,9,8,8,8,0.9863,adaptive,0.2316,1,0.1729,0,0,0,0
nwx857mo030d1.webp,1,3,5,5,0.9985,adaptive,0.1494,1,0.0863,0,0,0,0
nwx857mo030d1.webp,1,4,7,7,0.9992,adaptive,0.1506,1,0.065,0,0,0,0
nwx857mo030d1.webp,1,5,8,8,0.9816,adaptive,0.1556,1,0.0971,0,0,0,0
nwx857mo030d1.webp,1,6,3,3,0.9991,adaptive,0.1421,1,0.0826,0,0,0,0
nwx857mo030d1.webp,2,3,2,2,0.9967,adaptive,0.1481,1,0.0859,0,0,0,0
nwx857mo030d1.webp,2,7,7,7,0.9983,adaptive,0.1467,1,0.064,0,0,0,0
nwx857mo030d1.webp,3,1,7,7,0.9983,adaptive,0.1364,1,0.0643,0,0,0,0
nwx857mo030d1.webp,3,2,1,1,0.9964,adaptive,0.1185,1,0.0599,0,0,0,0
nwx857mo030d1.webp,3,8,5,5,0.9989,adaptive,0.1596,1,0.0875,0,0,0,0
nwx857mo030d1.webp,4,1,5,5,0.9989,adaptive,0.1873,1,0.0891,0,0,0,0
nwx857mo030d1.webp,4,3,7,7,0.9988,adaptive,0.1524,1,0.0643,0,0,0,0
nwx857mo030d1.webp,4,8,9,9,0.9969,adaptive,0.1928,1,0.0921,0,0,0,0
nwx857mo030d1.webp,5,2,9,9,0.9945,adaptive,0.1527,1,0.0932,0,0,0,0
nwx857mo030d1.webp,5,4,6,6,0.9622,adaptive,0.1697,1,0.093,0,0,0,0
nwx857mo030d1.webp,5,7,5,5,0.9975,adaptive,0.1618,1,0.0868,0,0,0,0
nwx857mo030d1.webp,5,9,7,7,0.9983,adaptive,0.1253,1,0.0657,0,0,0,0
nwx857mo030d1.webp,6,1,6,6,0.9256,adaptive,0.1628,1,0.0914,0,0,0,0
nwx857mo030d1.webp,6,7,3,3,0.9981,adaptive,0.1662,1,0.0836,0,0,0,0
nwx857mo030d1.webp,7,3,6,6,0.9176,adaptive,0.1777,1,0.0907,0,0,0,0
nwx857mo030d1.webp,7,4,1,1,0.9955,adaptive,0.1625,1,0.0597,0,0,0,0
nwx857mo030d1.webp,7,7,2,2,0.9977,adaptive,0.1832,1,0.0829,0,0,0,0
nwx857mo030d1.webp,7,8,8,8,0.9879,adaptive,0.1834,1,0.0969,0,0,0,0
nwx857mo030d1.webp,8,2,7,7,0.9983,adaptive,0.1371,1,0.0638,0,0,0,0
nwx857mo030d1.webp,8,4,9,9,0.9955,adaptive,0.1841,1,0.0937,0,0,0,0
nwx857mo030d1.webp,8,6,8,8,0.9753,adaptive,0.1726,1,0.0992,0,0,0,0
nwx857mo030d1.webp,9,8,7,7,0.999,adaptive,0.1382,1,0.0643,0,0,0,0
nwx857mo030d1.webp,9,9,1,1,0.9902,adaptive,0.1368,1,0.0636,0,0,0,0
xaobe6n28i0d1.webp,1,1,0,0,0.9569,adaptive,0.0425,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,1,2,0,0,0.9569,adaptive,0.0156,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,1,3,6,6,0.9805,adaptive,0.1132,1,0.098,0,0,0,0
xaobe6n28i0d1.webp,1,4,0,0,0.9569,adaptive,0.0725,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,1,5,2,2,0.9944,adaptive,0.1146,1,0.0854,0,0,0,0
xaobe6n28i0d1.webp,1,6,0,0,0.9569,adaptive,0.0331,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,1,7,0,0,0.9569,adaptive,0.0739,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,1,8,0,0,0.9569,adaptive,0.0292,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,1,9,0,0,0.9569,adaptive,0.0292,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,2,1,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,2,2,2,2,0.9939,adaptive,0.0877,1,0.087,0,0,0,0
xaobe6n28i0d1.webp,2,4,0,0,0.9569,adaptive,0.0604,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,2,5,1,1,0.9924,adaptive,0.0764,1,0.0613,0,0,0,0
xaobe6n28i0d1.webp,2,6,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,2,7,0,0,0.9569,adaptive,0.0606,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,2,8,0,0,0.9569,adaptive,0.0154,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,2,9,0,0,0.9569,adaptive,0.0154,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,3,1,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,3,2,0,0,0.9569,adaptive,0.0005,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,3,3,8,8,0.999,adaptive,0.109,1,0.1084,0,0,0,0
xaobe6n28i0d1.webp,3,4,5,5,0.9985,adaptive,0.1437,1,0.0831,0,0,0,0
xaobe6n28i0d1.webp,3,5,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,3,6,9,9,0.9994,adaptive,0.1143,1,0.0992,0,0,0,0
xaobe6n28i0d1.webp,3,7,0,0,0.9569,adaptive,0.0606,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,3,8,0,0,0.9569,adaptive,0.0156,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,3,9,6,6,0.9696,adaptive,0.1139,1,0.0985,0,0,0,0
xaobe6n28i0d1.webp,4,1,3,3,0.9989,adaptive,0.138,1,0.0787,0,0,0,0
xaobe6n28i0d1.webp,4,2,0,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,4,3,0,0,0.9569,adaptive,0.0455,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,4,4,0,0,0.9569,adaptive,0.109,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,4,5,0,0,0.9569,adaptive,0.0735,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,4,6,0,0,0.9569,adaptive,0.0737,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,4,7,0,0,0.9569,adaptive,0.1143,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,4,8,2,2,0.9882,adaptive,0.1577,1,0.0888,0,0,0,0
xaobe6n28i0d1.webp,4,9,7,7,0.9988,adaptive,0.1288,1,0.0698,0,0,0,0
xaobe6n28i0d1.webp,5,1,0,0,0.9569,adaptive,0.0292,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,5,2,5,5,0.9938,adaptive,0.0978,1,0.0824,0,0,0,0
xaobe6n28i0d1.webp,5,3,4,4,0.9419,adaptive,0.0902,1,0.0746,0,0,0,0
xaobe6n28i0d1.webp,5,4,0,0,0.9569,adaptive,0.073,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,5,5,0,0,0.9569,adaptive,0.0296,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,5,7,0,0,0.9569,adaptive,0.073,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,5,8,0,0,0.9569,adaptive,0.0294,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,5,9,3,3,0.9981,adaptive,0.1088,1,0.079,0,0,0,0
xaobe6n28i0d1.webp,6,1,0,0,0.9569,adaptive,0.0292,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,6,2,8,8,0.9995,adaptive,0.1226,1,0.1072,0,0,0,0
xaobe6n28i0d1.webp,6,3,0,0,0.9569,adaptive,0.0156,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,6,5,0,0,0.9569,adaptive,0.0298,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,6,6,0,0,0.9569,adaptive,0.0305,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,6,7,0,0,0.9569,adaptive,0.0732,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,6,8,0,0,0.9569,adaptive,0.0308,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,6,9,4,4,0.9669,adaptive,0.1074,1,0.0771,0,0,0,0
xaobe6n28i0d1.webp,7,1,0,0,0.9569,adaptive,0.0732,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,7,2,0,0,0.9569,adaptive,0.0606,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,7,3,0,0,0.9569,adaptive,0.0611,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,7,4,4,4,0.9049,adaptive,0.18,1,0.0787,0,0,0,0
xaobe6n28i0d1.webp,7,5,0,0,0.9569,adaptive,0.073,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,7,6,0,0,0.9569,adaptive,0.0732,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,7,7,0,0,0.9569,adaptive,0.1148,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,7,8,3,3,0.9992,adaptive,0.1522,1,0.0797,0,0,0,0
xaobe6n28i0d1.webp,7,9,0,0,0.9569,adaptive,0.0716,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,1,0,0,0.9569,adaptive,0.0427,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,2,1,1,0.9953,adaptive,0.0921,1,0.0629,0,0,0,0
xaobe6n28i0d1.webp,8,3,0,0,0.9569,adaptive,0.0282,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,4,0,0,0.9569,adaptive,0.0712,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,5,0,0,0.9569,adaptive,0.0427,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,6,0,0,0.9569,adaptive,0.0432,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,7,0,0,0.9569,adaptive,0.0854,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,8,8,7,7,0.9989,adaptive,0.1104,1,0.0686,0,0,0,0
xaobe6n28i0d1.webp,8,9,0,0,0.9569,adaptive,0.0418,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,1,0,0,0.9569,adaptive,0.0294,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,2,0,0,0.9569,adaptive,0.0154,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,3,0,0,0.9569,adaptive,0.0152,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,4,0,0,0.9569,adaptive,0.0585,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,5,0,0,0.9569,adaptive,0.0294,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,6,8,8,0.9989,adaptive,0.1382,1,0.1077,0,0,0,0
xaobe6n28i0d1.webp,9,7,6,6,0.9409,adaptive,0.171,1,0.0978,0,0,0,0
xaobe6n28i0d1.webp,9,8,0,0,0.9569,adaptive,0.0395,0,0.0,0,0,0,0
xaobe6n28i0d1.webp,9,9,0,0,0.9569,adaptive,0.031,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,1,0,0,0.9569,adaptive,0.1162,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,2,0,0,0.9569,adaptive,0.1283,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,3,1,1,0.9856,adaptive,0.2137,1,0.0464,0,0,0,0
tkc715v5py0d1.webp,1,4,0,0,0.9569,adaptive,0.1607,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,5,0,0,0.9569,adaptive,0.1483,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,6,8,8,0.9909,adaptive,0.2289,2,0.0934,1,0,0,0
tkc715v5py0d1.webp,1,7,0,0,0.9569,adaptive,0.1674,0,0.0,0,0,0,0
tkc715v5py0d1.webp,1,8,2,2,0.9992,adaptive,0.2117,1,0.0826,0,0,0,0
tkc715v5py0d1.webp,1,9,0,0,0.9569,adaptive,0.1288,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,1,9,9,0.9937,adaptive,0.2066,2,0.0895,1,0,0,0
tkc715v5py0d1.webp,2,2,0,0,0.9569,adaptive,0.1364,1,0.0,1,0,0,0
tkc715v5py0d1.webp,2,3,0,0,0.9569,adaptive,0.1807,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,4,0,0,0.9569,adaptive,0.1644,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,5,0,0,0.9569,adaptive,0.1538,2,0.0,2,0,0,0
tkc715v5py0d1.webp,2,6,0,0,0.9569,adaptive,0.1651,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,7,0,0,0.9569,adaptive,0.1896,0,0.0,0,0,0,0
tkc715v5py0d1.webp,2,8,0,0,0.9569,adaptive,0.1616,1,0.0,1,0,0,0
tkc715v5py0d1.webp,2,9,0,0,0.9569,adaptive,0.1458,3,0.0,3,0,0,0
tkc715v5py0d1.webp,3,1,0,0,0.9569,adaptive,0.1497,2,0.0,2,0,0,0
tkc715v5py0d1.webp,3,2,5,5,0.9982,adaptive,0.2475,1,0.0822,0,0,0,0
tkc715v5py0d1.webp,3,3,0,0,0.9569,adaptive,0.2096,2,0.0,2,0,0,0
tkc715v5py0d1.webp,3,4,0,0,0.9569,adaptive,0.1837,1,0.0,1,0,0,0
tkc715v5py0d1.webp,3,5,0,0,0.9569,adaptive,0.1798,1,0.0,1,0,0,0
tkc715v5py0d1.webp,3,6,4,4,0.9977,adaptive,0.2576,2,0.0705,1,0,0,0
tkc715v5py0d1.webp,3,7,8,8,0.9926,adaptive,0.2955,1,0.0966,0,0,0,0
tkc715v5py0d1.webp,3,8,0,0,0.9569,adaptive,0.177,1,0.0,1,0,0,0
tkc715v5py0d1.webp,3,9,0,0,0.9569,adaptive,0.1749,0,0.0,0,0,0,0
tkc715v5py0d1.webp,4,1,8,8,0.9952,adaptive,0.2243,3,0.0923,2,0,0,0
tkc715v5py0d1.webp,4,2,0,0,0.9569,adaptive,0.1428,0,0.0,0,0,0,0
tkc715v5py0d1.webp,4,3,0,0,0.9569,adaptive,0.1804,2,0.0,2,0,0,0
tkc715v5py0d1.webp,4,4,0,0,0.9569,adaptive,0.1676,1,0.0,1,0,0,0
tkc715v5py0d1.webp,4,5,9,9,0.9936,adaptive,0.2449,1,0.0888,0,0,0,0
tkc715v5py0d1.webp,4,6,0,0,0.9569,adaptive,0.1605,0,0.0,0,0,0,0
tkc715v5py0d1.webp,4,7,0,0,0.9569,adaptive,0.1758,0,0.0,0,0,0,0
tkc715v5py0d1.webp,4,8,5,5,0.9971,adaptive,0.2422,1,0.0863,0,0,0,0
tkc715v5py0d1.webp,4,9,0,0,0.9569,adaptive,0.1676,0,0.0,0,0,0,0
tkc715v5py0d1.webp,5,1,0,0,0.9569,adaptive,0.1412,0,0.0,0,0,0,0
tkc715v5py0d1.webp,5,2,6,6,0.9704,adaptive,0.2417,2,0.0882,1,0,0,0
tkc715v5py0d1.webp,5,3,0,0,0.9569,adaptive,0.1715,1,0.0,1,0,0,0
tkc715v5py0d1.webp,5,4,2,2,0.9982,adaptive,0.2477,2,0.0831,1,0,0,0
tkc715v5py0d1.webp,5,5,0,0,0.9569,adaptive,0.1605,3,0.0,3,0,0,0
tkc715v5py0d1.webp,5,6,0,0,0.9569,adaptive,0.1598,5,0.0,5,0,0,0
tkc715v5py0d1.webp,5,7,0,0,0.9569,adaptive,0.16,10,0.0,10,0,0,0
tkc715v5py0d1.webp,5,8,0,0,0.9569,adaptive,0.1194,8,0.0,8,0,0,0
tkc715v5py0d1.webp,5,9,7,7,0.9994,adaptive,0.1853,1,0.0624,0,0,0,0
tkc715v5py0d1.webp,6,1,0,0,0.9569,adaptive,0.1724,2,0.0,2,0,0,0
tkc715v5py0d1.webp,6,2,0,0,0.9569,adaptive,0.1719,0,0.0,0,0,0,0
tkc715v5py0d1.webp,6,3,0,0,0.9569,adaptive,0.1995,1,0.0,1,0,0,0
tkc715v5py0d1.webp,6,4,0,0,0.9569,adaptive,0.1965,1,0.0,1,0,0,0
tkc715v5py0d1.webp,6,5,4,4,0.9973,adaptive,0.2656,2,0.0716,1,0,0,0
tkc715v5py0d1.webp,6,6,6,6,0.9568,adaptive,0.2812,3,0.0925,2,0,0,0
tkc715v5py0d1.webp,6,7,0,0,0.9569,adaptive,0.171,4,0.0,4,0,0,0
tkc715v5py0d1.webp,6,8,9,9,0.9958,adaptive,0.2326,1,0.0966,0,0,0,0
tkc715v5py0d1.webp,6,9,0,0,0.9569,adaptive,0.1433,2,0.0,2,0,0,0
tkc715v5py0d1.webp,7,1,7,7,0.9992,adaptive,0.2041,1,0.0585,0,0,0,0
tkc715v5py0d1.webp,7,2,3,3,0.9859,adaptive,0.2119,1,0.0847,0,0,0,0
tkc715v5py0d1.webp,7,3,0,0,0.9569,adaptive,0.1534,0,0.0,0,0,0,0
tkc715v5py0d1.webp,7,4,0,0,0.9569,adaptive,0.1504,4,0.0,4,0,0,0
tkc715v5py0d1.webp,7,5,0,0,0.9569,adaptive,0.1554,1,0.0,1,0,0,0
tkc715v5py0d1.webp,7,6,0,0,0.9569,adaptive,0.1478,4,0.0,4,0,0,0
tkc715v5py0d1.webp,7,7,0,0,0.9569,adaptive,0.1345,2,0.0,2,0,0,0
tkc715v5py0d1.webp,7,8,4,4,0.998,adaptive,0.1839,2,0.0742,1,0,0,0
tkc715v5py0d1.webp,7,9,5,5,0.9974,adaptive,0.2011,13,0.0875,12,0,0,0
tkc715v5py0d1.webp,8,1,1,1,0.9858,adaptive,0.1841,1,0.0434,0,0,0,0
